bcs	prídъ	[prîːd]	[prîːd]	0.0
bcs	pỳrъ	[pîr]	[pîr]	0.0
bcs	bě́lъ	[bîo]	[bîjel]	0.42857142857142855
bcs	pàmętь	[pâmeːt]	[pâmet]	0.125
bcs	na	[na]	[na]	0.0
bcs	mьněti	[mɲeti]	[mɲěti]	0.14285714285714285
bcs	bogàtъ	[bǒɡat]	[bǒɡat]	0.0
bcs	dьbrь	[debri]	[dâbri]	0.14285714285714285
bcs	xoditi	[xǒditi]	[xǒditi]	0.0
bcs	teti sę	[těpsti se]	[těːti]	0.45454545454545453
bcs	pèlva	[pʎêʋa]	[pělʋa]	0.2857142857142857
bcs	muzga	[mûzɡa]	[mǔːzɡa]	0.25
bcs	židъkъ	[ʒǐːdak]	[ʒîdak]	0.25
bcs	pustìti	[pǔstiti]	[pǔːstiti]	0.1
bcs	ęzỳkъ	[jězik]	[jěːzak]	0.25
bcs	kokotъ	[kôkoːt]	[kôkot]	0.125
bcs	žìto	[ʒîto]	[ʒîto]	0.0
bcs	sě̀mę	[sjême]	[sjême]	0.0
bcs	ǫgorь	[ûɡor]	[uɡǒːr]	0.42857142857142855
bcs	ęga	[jěːza]	[jěːza]	0.0
bcs	plàkati	[plâkati]	[plâkati]	0.0
bcs	tręsti	[trěːsti]	[trěːsti]	0.0
bcs	čьrtà	[t͡sr̂ta]	[t͡sřːt͡ʃrta]	0.46153846153846156
bcs	tàjati	[tâjati]	[tâjati]	0.0
bcs	mь̀rtvъ	[mřtaʋ]	[mřːtʋ]	0.2857142857142857
bcs	lьjati	[lijati]	[lǐːja]	0.5
bcs	náglъ	[nâːɡao]	[nâɡao]	0.125
bcs	sèdmъ	[sêdmiː]	[sêdam]	0.375
bcs	vozìti	[ʋǒziti]	[ʋǒziti]	0.0
bcs	solnà	[slǎːna]	[slǎːna]	0.0
bcs	gъrbъ	[ɡr̂ːb]	[ɡr̂ːb]	0.0
bcs	òrmę	[râme]	[rǎːme]	0.2857142857142857
bcs	pьšenò	[pʃěːna]	[pʃěno]	0.25
bcs	mъrmiti	[mr̩mʎiti]	[mř̩miti]	0.2
bcs	cě̄nà	[t͡sijěna]	[t͡sîjena]	0.2
bcs	tretь	[trêt͡ɕiː]	[trêt]	0.4
bcs	mamiti	[mǎːmiti]	[mǎːmiti]	0.0
bcs	gromada	[ɡromǎːda]	[ɡrǒmada]	0.3
bcs	vitь	[pâʋit]	[ʋît]	0.42857142857142855
bcs	vesnà	[ʋěsna]	[ʋěsna]	0.0
bcs	vь̀rša	[ʋr̂ːʃa]	[ʋr̂ʃa]	0.125
bcs	sìla	[sîla]	[sîla]	0.0
bcs	gubìti	[ɡǔbiti]	[ɡǔːbiti]	0.1111111111111111
bcs	krěpъkъ	[krêpak]	[krîjepka]	0.5
bcs	glìna	[ɡɲîla]	[ɡlîna]	0.2857142857142857
bcs	kǫ́tъ	[kûːt]	[kûːt]	0.0
bcs	ě̑dь	[jâːd]	[jâːd]	0.0
bcs	vȏrgъ	[ʋrâːɡ]	[ʋrâːɡ]	0.0
bcs	pazduxa	[pâzuxo]	[pâzuxa]	0.125
bcs	znojь	[znôːj]	[znôːj]	0.0
bcs	kysati	[kisati]	[kǐːsati]	0.2222222222222222
bcs	vъnъ	[ʋân]	[ʋân]	0.0
bcs	čakati	[t͡ʃâkati]	[t͡ʃǎkati]	0.1
bcs	znàmę	[znâmeːn]	[znâme]	0.2222222222222222
bcs	ězda	[jezda]	[jâzda]	0.14285714285714285
bcs	ȁsenъ	[jâseːn]	[jâsan]	0.25
bcs	vь̀lna	[ʋûna]	[ʋǔna]	0.16666666666666666
bcs	melzti	[mûsti]	[mʎězati]	0.4444444444444444
bcs	vȏlkъ	[ʋlâːk]	[ʋlâːk]	0.0
bcs	olni	[lâːni]	[lǒni]	0.2857142857142857
bcs	ǫ̀glь	[ûɡaʎ]	[ûɡao]	0.16666666666666666
bcs	trudъ	[trûːd]	[trûːd]	0.0
bcs	rodìti	[rǒditi]	[rǒditi]	0.0
bcs	klasti	[klâsti]	[klâsti]	0.0
bcs	grę̄dà	[ɡrěːda]	[ɡrěːda]	0.0
bcs	ležàti	[lěʒati]	[lěʒati]	0.0
bcs	xȏldъ	[xlâːd]	[xlâːd]	0.0
bcs	sočìti	[sǒt͡ʃiti]	[sǒt͡ʃiti]	0.0
bcs	dalь	[dâːʎ]	[dâːl]	0.16666666666666666
bcs	čekati	[t͡ʃêkati]	[t͡ʃěkati]	0.1
bcs	ěrь	[ɡlôta]	[jâra]	0.5714285714285714
bcs	žeravь	[ʒêraːʋ]	[ʒêraːʋ]	0.0
bcs	žerdlò	[ʒdrijělo]	[ʒrilo]	0.3
bcs	ovьcà	[ǒːʋt͡sa]	[ǒʋt͡sa]	0.1111111111111111
bcs	osà	[ǒsa]	[ǒsa]	0.0
bcs	nuriti	[nǔːriti]	[nûriti]	0.2222222222222222
bcs	l̨ȗdьje	[ʎûːdi]	[ʎûːd͡ʑe]	0.3333333333333333
bcs	ȅzerъ	[jêzero]	[jêzer]	0.125
bcs	nȅbo	[ˈnêbo]	[nebo]	0.2857142857142857
bcs	čàsъ	[t͡ʃâs]	[t͡ʃâːs]	0.125
bcs	gramada	[ɡramǎːda]	[ɡramǎːda]	0.0
bcs	verslò	[ʋrijěslo]	[ʋrijěslo]	0.0
bcs	pèlti	[pʎêti]	[pělati]	0.375
bcs	blekotъ	[blêkeːt]	[blěkoti]	0.4444444444444444
bcs	lěnь	[lîjen]	[lîjen]	0.0
bcs	studènъ	[stǔden]	[stǔːdan]	0.2222222222222222
bcs	ǫ̑gъlъ	[ûɡal]	[ɡûːzao]	0.5
bcs	mьn̨e	[mâɲeː]	[mǎna]	0.5714285714285714
bcs	podъ	[pod]	[pôːd]	0.3333333333333333
bcs	kaliti	[kǎːliti]	[kǎːliti]	0.0
bcs	kry	[kr̂ːʋ]	[krîː]	0.2857142857142857
bcs	xorbrъ	[xrǎːbar]	[xrâbar]	0.2222222222222222
bcs	mьn̨eje	[mâɲeː]	[mǎnej]	0.42857142857142855
bcs	gorěti	[ɡǒrjeti]	[ɡǒrjeti]	0.0
bcs	mьrknǫti	[mr̂knuti]	[mrřknuti]	0.1
bcs	zelьje	[zêːʎe]	[zêliː]	0.42857142857142855
bcs	ūzdà	[ǔzda]	[ǔːzda]	0.14285714285714285
bcs	kǫsati	[kǔːsati]	[kǔsati]	0.1111111111111111
bcs	lokati	[lǒkati]	[lǒkati]	0.0
bcs	kaziti	[kazǐːti]	[kǎːziti]	0.4444444444444444
bcs	korìti	[kǒriti]	[kǒriti]	0.0
bcs	snъxà	[snǎxa]	[snâxa]	0.14285714285714285
bcs	žьlna	[ʒǔːna]	[ʒǔːna]	0.0
bcs	dъ̑lgъ	[dûːɡ]	[dûːɡ]	0.0
bcs	gnestì	[ɡɲěsti]	[ɡněsti]	0.125
bcs	mě̀riti	[mjêriti]	[mjêriti]	0.0
bcs	voinъ	[ʋǒjniːk]	[ʋôːin]	0.5555555555555556
bcs	mȋgъ	[mîːɡ]	[mîːɡ]	0.0
bcs	močìti	[mǒt͡ʃiti]	[mǒt͡ʃiti]	0.0
bcs	golěmъ	[ɡǒlem]	[ɡôlim]	0.2857142857142857
bcs	kòlda	[klâda]	[klâda]	0.0
bcs	kobь	[kôːb]	[kôː]	0.16666666666666666
bcs	pòlxъ	[plâx]	[plâx]	0.0
bcs	pelenà	[pelěna]	[pělena]	0.25
bcs	zъly	[zâoʋa]	[zlâːʋ]	0.42857142857142855
bcs	čьrmьnъ	[t͡sr̩man]	[t͡sr̂ːmn]	0.3
bcs	pǫgъvica	[pûɡʋa]	[pǔːʋat͡sa]	0.5454545454545454
bcs	žęti	[ʒêti]	[ʒěːti]	0.2857142857142857
bcs	sunǫti	[sǔːnuti]	[sunǔːti]	0.4444444444444444
bcs	pìti	[pîti]	[pîti]	0.0
bcs	lěgati	[lijěɡati]	[ʎiɡěːti]	0.4
bcs	azъ	[jâː]	[jâz]	0.2
bcs	mě̀sęcь	[mjêseːt͡s]	[mjêseːt͡s]	0.0
bcs	bojati sę	[bǒjati]	[bǒjati]	0.0
