vìnogrād	/ʋǐnoɡraːd/
	/ʋǐnoɡraːd/
čìvit	/t͡ʃiʋit/
	/t͡ʃǐʋit/
rȇd	/rêːd/
pȁdavine	/pâdaʋine/
	/ʋrǎtit͡ʃ/
vràtič	/ʋrǎtit͡ʃ/
srok	/rǐːma/
	/klîpa/
	/nêobit͡ʃan/
nȅobičan	/nêobit͡ʃan/
	/kêsteɲast/
kȅstenjast	/kêsteɲast/
	/âktiːʋno/
heksadècimālan	/xeksadět͡simaːlan/
	/xeksadět͡simaːlan/
dòbro jȕtro	/dǒbro jûtro/
dȍbar dȃn	/dôbar dâːn/
	/kîrɡistaːn/
ȁbadžija	/âbad͡ʒija/
abáiti	/aˈbaiti/
abàja, abája	/abǎja/
àbak	/ǎbak/
àbakus	/ǎbakus/
abàžūr	/abǎʒuːr/
àbdes	/ǎbdes/
àbdest	/ǎbdest/
abdicírati	/abditsǐːrati/
abdikácija	/abdikǎːt͡sija/
abdìkant	/abdǐkant/
abdómen	/abdǒːmen/
abdómenskī	/abdǒːmenskiː/
ȁbdominālan	/âbdominaːlan/
abecéda	/abet͡sěːda/
abecèdār	/abetsědaːr/
abecèdārij	/abetsědaːrij/
ȁbecēdnī	/âbetseːdniː/
Ábel	/ǎːbel/
àber	/ǎber/
Abesínac	/abesǐːnats/
Abesínija	/abesǐːnija/
abèsinskī	/aběsinskiː/
àbhāskī	/ǎbxaːskiː/
Àbhāz	/ǎbxaːz/
Àbhāzija	/ǎbxaːzija/
Abhàžānka	/abxǎʒaːnka/
Àbidjan	/ǎbid͡ʒan/
abìdjanskī	/abǐd͡ʒanskiː/
Àbidžan	/ǎbid͡ʒan/
ablácija	/ablǎːtsija/
ȁblativ	/âblatiʋ/
àblaut	/ǎblaut/
ȁbnormālan	/âbnormaːlan/
ȁbnormālno	/âbnormaːlno/
abnormálnōst	/abnormǎːlnoːst/
abolícija	/abolǐːtsija/
abolícījskī	/abolǐːtsiːjskiː/
abònent	/abǒnent/
abonírac	/abonǐːrats/
abonírati	/abonǐːrati/
abònmān	/abǒnmaːn/
Aborìdžinica	/aborǐd͡ʒinit͡sa/
abortírati	/abortǐːrati/
abrázija	/abrǎːzija/
ȁbrazīvan	/âbraziːʋan/
abrevijácija	/abreʋijǎːtsija/
acètāt	/atsětaːt/
acetìlēn	/atsetǐleːn/
acètōn	/atsětoːn/
àda, áda	/ǎda/
Àdam	/ǎdam/
adaptácija	/adaptǎːtsija/
adaptírati	/adaptǐːrati/
ȁdekvātan	/âdekʋaːtan/
ȁdekvātno	/âdekʋaːtno/
adekvátnōst	/adekʋǎːtnoːst/
Ȃden	/âːden/
ádenskī	/ǎːdenskiː/
ádet	/ǎːdet/
adhèrent	/adxěrent/
adícija	/adǐːtsija/
adijàbatskī	/adijǎbatskiː/
adȉo	/adîo/
